Color,Direction,Eccentricity (degrees),Reaction Time (s),Correctness,Name,Trial,Circle Size (degrees),Experiment Name
"[255, 255, 0]",2,0,0.35501212696544826,1,Mingda,1,4,YG
"[255, 255, 0]",0,0,0.3565718400059268,1,Mingda,1,4,YG
"[0, 255, 0]",2,10,0.38094410399207845,1,Mingda,1,4,YG
"[255, 255, 0]",2,20,0.4169741009827703,1,Mingda,1,4,YG
"[255, 255, 0]",0,20,0.36465530103305355,1,Mingda,1,4,YG
"[0, 255, 0]",2,20,0.4133036980056204,1,Mingda,1,4,YG
"[0, 255, 0]",0,10,0.3546210549538955,1,Mingda,1,4,YG
"[255, 255, 0]",0,20,0.40400030300952494,1,Mingda,1,4,YG
"[0, 255, 0]",2,10,0.3504202989861369,1,Mingda,1,4,YG
"[255, 255, 0]",2,20,0.39041399699635804,1,Mingda,1,4,YG
"[255, 255, 0]",0,0,0.34071050700731575,1,Mingda,1,4,YG
"[255, 255, 0]",2,20,0.376353625964839,1,Mingda,1,4,YG
"[255, 255, 0]",0,10,0.3615021239966154,1,Mingda,1,4,YG
"[255, 255, 0]",2,0,0.3899140750290826,1,Mingda,1,4,YG
"[0, 255, 0]",2,20,0.3543831559945829,1,Mingda,1,4,YG
"[255, 255, 0]",0,20,0.3935146909789182,1,Mingda,1,4,YG
"[0, 255, 0]",0,20,0.3859190130024217,1,Mingda,1,4,YG
"[255, 255, 0]",0,10,0.3593747489503585,1,Mingda,1,4,YG
"[255, 255, 0]",2,20,0.2895151179982349,1,Mingda,1,4,YG
"[0, 255, 0]",0,10,0.4038434689864516,1,Mingda,1,4,YG
"[0, 255, 0]",2,10,0.3031688539776951,1,Mingda,1,4,YG
"[0, 255, 0]",2,0,0.48525523900752887,1,Mingda,1,4,YG
"[0, 255, 0]",0,20,0.3818390229716897,1,Mingda,1,4,YG
"[255, 255, 0]",0,10,0.39163962099701166,1,Mingda,1,4,YG
"[0, 255, 0]",0,20,0.35339979705167934,1,Mingda,1,4,YG
"[0, 255, 0]",0,20,0.32510753901442513,1,Mingda,1,4,YG
"[255, 255, 0]",2,20,0.32198371196864173,1,Mingda,1,4,YG
"[255, 255, 0]",2,0,0.33831651700893417,1,Mingda,1,4,YG
"[255, 255, 0]",0,20,0.2827254090225324,1,Mingda,1,4,YG
"[255, 255, 0]",2,0,0.31090301199583337,1,Mingda,1,4,YG
"[255, 255, 0]",0,0,0.3563343590358272,1,Mingda,1,4,YG
"[0, 255, 0]",0,20,0.44439545599743724,1,Mingda,1,4,YG
"[0, 255, 0]",2,20,0.3710769070312381,1,Mingda,1,4,YG
